id,title_english,format,status,season,seasonYear,seasonInt,episodes,duration,averageScore,meanScore,popularity,favourites
10936,Cat God: Ohanami Ghostbusters,OVA,FINISHED,SPRING,2012.0,122.0,1.0,27.0,62.0,65.0,1207,7
9673,Letter Bee Reverse Specials,SPECIAL,FINISHED,WINTER,2010.0,101.0,25.0,3.0,60.0,65.0,1207,5
5476,,TV,FINISHED,FALL,1971.0,714.0,26.0,20.0,61.0,66.0,1206,19
3390,,OVA,FINISHED,SPRING,2008.0,82.0,3.0,30.0,50.0,51.0,1206,6
1959,Wild 7,OVA,FINISHED,WINTER,1994.0,941.0,2.0,55.0,61.0,64.0,1206,5
2176,Kiddy Grade: Ignition,MOVIE,FINISHED,SPRING,2007.0,72.0,1.0,84.0,64.0,68.0,1205,7
1820,,OVA,FINISHED,SPRING,1996.0,962.0,2.0,25.0,54.0,56.0,1205,5
7781,,MOVIE,FINISHED,FALL,2012.0,124.0,1.0,70.0,,54.0,1204,4
3320,,OVA,FINISHED,SPRING,1988.0,882.0,1.0,48.0,50.0,51.0,1202,7
129591,Megazone 23 Part III,OVA,FINISHED,FALL,1989.0,894.0,2.0,51.0,53.0,54.0,1201,10
18781,,SPECIAL,FINISHED,SPRING,2013.0,132.0,6.0,3.0,62.0,64.0,1201,2
3336,Open Your Mind,OVA,FINISHED,SPRING,2005.0,52.0,1.0,35.0,50.0,51.0,1201,4
3037,Ghost Sweeper Mikami Movie,MOVIE,FINISHED,SUMMER,1994.0,943.0,1.0,59.0,64.0,68.0,1201,7
2765,"Momotaro, Sacred Sailors",MOVIE,FINISHED,SPRING,1945.0,452.0,1.0,74.0,46.0,47.0,1201,4
104436,,MOVIE,FINISHED,SUMMER,2006.0,63.0,1.0,13.0,55.0,57.0,1200,6
8249,Armored Trooper Votoms: Votoms Finder,OVA,FINISHED,WINTER,2010.0,101.0,1.0,39.0,56.0,58.0,1200,5
1440,Ninja Cadets,OVA,FINISHED,SPRING,1996.0,962.0,2.0,30.0,53.0,54.0,1200,16
120320,Carp Reborn,ONA,FINISHED,,,,16.0,18.0,68.0,72.0,1198,41
1772,Virgin Fleet,OVA,FINISHED,SPRING,1998.0,982.0,3.0,30.0,47.0,48.0,1198,10
149799,,ONA,FINISHED,,,,3.0,17.0,78.0,82.0,1197,43
116015,,ONA,FINISHED,SUMMER,2016.0,163.0,6.0,1.0,58.0,60.0,1197,7
1284,Jewel BEM Hunter Lime,OVA,FINISHED,FALL,1996.0,964.0,3.0,30.0,60.0,63.0,1197,10
103316,,MOVIE,FINISHED,,,,1.0,3.0,34.0,33.0,1196,4
98655,,ONA,FINISHED,SUMMER,2017.0,173.0,10.0,3.0,40.0,39.0,1196,4
119978,Beauty Water,MOVIE,FINISHED,,,,1.0,85.0,57.0,60.0,1195,15
10869,Scan2Go,TV,FINISHED,SUMMER,2010.0,103.0,52.0,25.0,56.0,58.0,1195,6
5554,,OVA,FINISHED,WINTER,1990.0,901.0,1.0,46.0,39.0,39.0,1194,3
545,Wacky Science Fiction Series: Wandaba Style,TV,FINISHED,SPRING,2003.0,32.0,12.0,24.0,59.0,62.0,1194,7
21411,,MOVIE,FINISHED,,,,1.0,10.0,59.0,61.0,1193,9
146004,Watame Did Borderline Nothing Wrong,ONA,RELEASING,WINTER,2022.0,221.0,,1.0,69.0,74.0,1191,65
4306,Mon Mon the Water Spider,MOVIE,FINISHED,WINTER,2006.0,61.0,1.0,15.0,58.0,60.0,1191,4
99934,,ONA,FINISHED,,,,24.0,20.0,59.0,61.0,1190,9
2423,,MOVIE,FINISHED,FALL,1986.0,864.0,1.0,73.0,56.0,58.0,1190,13
117395,,ONA,FINISHED,SUMMER,2018.0,183.0,11.0,1.0,53.0,56.0,1189,6
684,,TV_SHORT,FINISHED,SPRING,2003.0,32.0,11.0,14.0,62.0,64.0,1189,8
113221,,ONA,FINISHED,FALL,2019.0,194.0,1.0,6.0,56.0,59.0,1188,7
8373,The New Adventures of Maya the Honey Bee,TV,FINISHED,FALL,1982.0,824.0,52.0,25.0,63.0,65.0,1187,12
135177,,MOVIE,FINISHED,SUMMER,2022.0,223.0,1.0,68.0,56.0,60.0,1186,11
108170,,MOVIE,FINISHED,,,,1.0,4.0,53.0,54.0,1186,1
7160,Mecha-Doc,TV,FINISHED,FALL,1984.0,844.0,30.0,24.0,61.0,67.0,1185,18
20561,Space Brothers: Apo's Dream,OVA,FINISHED,SPRING,2012.0,122.0,1.0,15.0,48.0,49.0,1184,0
2087,VS Knight Lamune & 40 Fire,TV,FINISHED,SPRING,1996.0,962.0,26.0,20.0,64.0,69.0,1184,15
1378,Wrath of the Ninja,MOVIE,FINISHED,SPRING,1989.0,892.0,1.0,86.0,56.0,58.0,1184,15
124874,,ONA,FINISHED,,,,10.0,5.0,52.0,55.0,1182,8
148295,,ONA,FINISHED,SPRING,2022.0,222.0,22.0,2.0,54.0,56.0,1181,5
11689,,ONA,FINISHED,FALL,2007.0,74.0,1.0,6.0,35.0,35.0,1181,3
6229,,OVA,FINISHED,FALL,1993.0,934.0,32.0,40.0,52.0,58.0,1181,11
1227,Shuten Doji - The Star Hand Kid,OVA,FINISHED,FALL,1989.0,894.0,4.0,50.0,50.0,51.0,1181,8
21446,,TV_SHORT,FINISHED,FALL,2015.0,154.0,8.0,5.0,53.0,55.0,1180,2
994,,OVA,FINISHED,SPRING,2006.0,62.0,1.0,22.0,38.0,38.0,1180,4
8908,,SPECIAL,FINISHED,FALL,2008.0,84.0,1.0,4.0,60.0,62.0,1179,3
127692,ABCiee Working Diary,TV_SHORT,FINISHED,WINTER,2021.0,211.0,12.0,3.0,49.0,50.0,1178,3
752,,OVA,FINISHED,SUMMER,1994.0,943.0,1.0,30.0,36.0,36.0,1178,7
142549,Crayon Shinchan the Movie: The Tornado Legend of Ninja Mononoke,MOVIE,FINISHED,SPRING,2022.0,222.0,1.0,100.0,69.0,74.0,1177,16
19351,,OVA,FINISHED,SUMMER,2013.0,133.0,4.0,12.0,60.0,62.0,1177,4
11883,Battle of Clay 2,ONA,FINISHED,WINTER,2004.0,41.0,1.0,1.0,29.0,28.0,1177,0
103922,,ONA,FINISHED,,,,40.0,7.0,66.0,69.0,1175,21
2218,,OVA,FINISHED,,,,1.0,60.0,46.0,47.0,1175,5
1665,Babel II,OVA,FINISHED,WINTER,1992.0,921.0,4.0,29.0,59.0,61.0,1175,12
1611,Galerians: Rion,OVA,FINISHED,SPRING,2002.0,22.0,3.0,22.0,46.0,47.0,1175,16
122670,,ONA,FINISHED,,,,12.0,25.0,75.0,80.0,1174,67
109484,,ONA,FINISHED,,,,3.0,25.0,73.0,77.0,1174,42
20502,Paroru's Future Island,MOVIE,FINISHED,WINTER,2014.0,141.0,1.0,25.0,55.0,57.0,1174,3
6657,Girl's High Specials,SPECIAL,FINISHED,SPRING,2006.0,62.0,3.0,8.0,57.0,59.0,1174,8
5200,OFFSIDE,TV,FINISHED,SPRING,2001.0,12.0,39.0,23.0,64.0,68.0,1174,14
5859,,OVA,FINISHED,SPRING,2007.0,72.0,1.0,6.0,58.0,61.0,1173,3
3480,Nayuta,OVA,FINISHED,SUMMER,1986.0,863.0,1.0,80.0,55.0,57.0,1173,7
1848,Lord of Lords Ryu Knight,TV,FINISHED,SPRING,1994.0,942.0,52.0,25.0,66.0,71.0,1173,26
4853,,TV,FINISHED,SPRING,1982.0,822.0,8.0,23.0,58.0,60.0,1172,14
2052,,OVA,FINISHED,SUMMER,1992.0,923.0,3.0,52.0,58.0,60.0,1172,4
179,,SPECIAL,FINISHED,SUMMER,2002.0,23.0,1.0,21.0,59.0,62.0,1172,4
17705,DD Fist of the North Star,TV,FINISHED,SPRING,2013.0,132.0,13.0,24.0,56.0,58.0,1171,10
1283,,OVA,FINISHED,WINTER,1997.0,971.0,2.0,29.0,57.0,59.0,1171,4
197543,,MOVIE,NOT_YET_RELEASED,,,,1.0,,,,1170,3
160836,,ONA,FINISHED,WINTER,2023.0,231.0,1.0,3.0,55.0,57.0,1170,2
18419,,SPECIAL,FINISHED,SPRING,2013.0,132.0,1.0,4.0,53.0,54.0,1169,2
11869,,ONA,FINISHED,SPRING,2006.0,62.0,1.0,5.0,36.0,35.0,1169,2
110642,Jurassic!,SPECIAL,FINISHED,SUMMER,2019.0,193.0,1.0,1.0,59.0,61.0,1168,5
21020,,TV,FINISHED,SPRING,2015.0,152.0,51.0,22.0,60.0,63.0,1168,17
1939,,OVA,FINISHED,SPRING,1990.0,902.0,4.0,30.0,55.0,57.0,1167,8
102004,,ONA,FINISHED,SPRING,2018.0,182.0,12.0,5.0,55.0,59.0,1166,7
21600,Meow Meow Japanese History,TV_SHORT,FINISHED,SPRING,2016.0,162.0,32.0,9.0,56.0,60.0,1166,3
6604,,TV_SHORT,FINISHED,SUMMER,2009.0,93.0,50.0,2.0,61.0,65.0,1165,3
6312,,SPECIAL,FINISHED,SUMMER,2008.0,83.0,1.0,21.0,62.0,65.0,1165,7
1758,Di Gi Charat: Omake Specials,SPECIAL,FINISHED,SUMMER,2001.0,13.0,2.0,15.0,63.0,65.0,1165,7
116962,Monster Strike the Movie: Lucifer Dawn of Despair,MOVIE,FINISHED,FALL,2020.0,204.0,1.0,127.0,61.0,68.0,1164,18
20897,,SPECIAL,FINISHED,WINTER,2012.0,121.0,2.0,5.0,54.0,56.0,1164,1
2100,Silent Möbius 2: The Motion Picture,MOVIE,FINISHED,SUMMER,1992.0,923.0,1.0,59.0,60.0,63.0,1164,11
1620,Maps,OVA,FINISHED,SUMMER,1994.0,943.0,4.0,28.0,52.0,54.0,1164,10
1659,,SPECIAL,FINISHED,WINTER,2006.0,61.0,9.0,3.0,62.0,65.0,1163,4
161505,,ONA,FINISHED,WINTER,2023.0,231.0,1.0,13.0,63.0,67.0,1162,7
108301,Sun Shower,ONA,FINISHED,WINTER,2019.0,191.0,1.0,3.0,57.0,59.0,1162,5
102575,,ONA,FINISHED,,,,12.0,15.0,59.0,63.0,1162,8
2272,Magical Princess Minky Momo: La Ronde in my Dream,OVA,FINISHED,SUMMER,1985.0,853.0,1.0,80.0,65.0,68.0,1162,7
102003,,ONA,FINISHED,,,,20.0,14.0,58.0,61.0,1161,18
87533,Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono,SPECIAL,FINISHED,FALL,2016.0,164.0,1.0,23.0,62.0,65.0,1161,3
4211,Hareluya II Boy,TV,FINISHED,SPRING,1997.0,972.0,25.0,23.0,61.0,67.0,1161,8
126366,Epic of Divinity Light,ONA,FINISHED,,,,12.0,20.0,64.0,70.0,1160,28
126275,Star Blazers Chronicle 2202,MOVIE,FINISHED,SPRING,2021.0,212.0,1.0,120.0,66.0,74.0,1160,10
1854,Mega Man: Upon a Star,OVA,FINISHED,FALL,2002.0,24.0,3.0,30.0,61.0,63.0,1160,16
100570,Detective Opera Milky Holmes: Arsene Karei naru Yokubou,SPECIAL,FINISHED,FALL,2017.0,174.0,1.0,23.0,63.0,66.0,1159,4
12727,,SPECIAL,FINISHED,SPRING,2012.0,122.0,2.0,24.0,62.0,64.0,1159,1
5584,,OVA,FINISHED,FALL,1992.0,924.0,1.0,50.0,61.0,64.0,1159,17
2999,The Phoenix: Chapter of Yamato,OVA,FINISHED,SUMMER,1987.0,873.0,1.0,48.0,65.0,68.0,1159,11
7561,Phantom Thief Reinya,TV_SHORT,FINISHED,WINTER,2010.0,101.0,12.0,3.0,49.0,50.0,1158,2
7540,Linebarrels of Iron OVA,OVA,FINISHED,SUMMER,2009.0,93.0,2.0,23.0,55.0,57.0,1158,5
3900,Golden Bat,TV,FINISHED,SPRING,1967.0,672.0,52.0,25.0,58.0,62.0,1158,18
2651,Doraemon Comes Back,MOVIE,FINISHED,WINTER,1998.0,981.0,1.0,27.0,67.0,69.0,1158,10
1928,Early Reins,OVA,FINISHED,WINTER,2003.0,31.0,1.0,44.0,58.0,59.0,1158,9
13427,PES: Peace Eco Smiles,ONA,FINISHED,SPRING,2012.0,122.0,7.0,3.0,50.0,51.0,1157,1
7818,Fairy King,OVA,FINISHED,FALL,1988.0,884.0,1.0,60.0,50.0,52.0,1157,7
1742,Legend of the Dragon Kings,OVA,FINISHED,SUMMER,1991.0,913.0,12.0,45.0,57.0,61.0,1157,13
181886,Kinnikuman Perfect Origin Arc Season 2,TV,FINISHED,WINTER,2025.0,251.0,11.0,24.0,64.0,69.0,1155,18
3868,,MOVIE,FINISHED,SPRING,1987.0,872.0,1.0,90.0,58.0,63.0,1155,7
17127,Straight Title Robot Anime,TV_SHORT,FINISHED,WINTER,2013.0,131.0,12.0,15.0,51.0,52.0,1154,8
8584,Future War Year 198X,MOVIE,FINISHED,FALL,1982.0,824.0,1.0,125.0,56.0,58.0,1154,3
2781,St. Luminous Mission High School,TV,FINISHED,FALL,1998.0,984.0,13.0,24.0,53.0,56.0,1154,11
1984,,MOVIE,FINISHED,FALL,1964.0,644.0,1.0,5.0,54.0,55.0,1154,4
134088,The Great Ruler,ONA,FINISHED,,,,52.0,,69.0,77.0,1153,76
8648,Broken Blade Picture Drama,SPECIAL,FINISHED,SUMMER,2010.0,103.0,6.0,2.0,55.0,57.0,1153,1
1395,,OVA,FINISHED,WINTER,1999.0,991.0,5.0,30.0,73.0,77.0,1153,26
1394,,OVA,FINISHED,SUMMER,1996.0,963.0,8.0,30.0,72.0,76.0,1152,34
141866,Fairies Albums S3,ONA,FINISHED,,,,12.0,20.0,71.0,77.0,1151,29
6653,Galaxy Express 999: Claire of the Glass,MOVIE,FINISHED,SPRING,1980.0,802.0,1.0,15.0,59.0,62.0,1151,7
1155,Meltylancer: The Animation,OVA,FINISHED,SPRING,1999.0,992.0,6.0,30.0,58.0,60.0,1151,6
103373,,MOVIE,FINISHED,SUMMER,2017.0,173.0,1.0,16.0,44.0,44.0,1150,9
10516,,OVA,FINISHED,SPRING,2011.0,112.0,1.0,5.0,60.0,61.0,1150,4
2660,Doraemon: Nobita's the Night Before a Wedding,MOVIE,FINISHED,SPRING,1999.0,992.0,1.0,26.0,67.0,70.0,1150,10
2308,,TV,FINISHED,WINTER,2005.0,51.0,13.0,25.0,48.0,49.0,1150,9
1329,Rail of the Star: A True Story of Children,MOVIE,FINISHED,SUMMER,1993.0,933.0,1.0,79.0,60.0,63.0,1150,3
200769,,TV,NOT_YET_RELEASED,SPRING,2026.0,262.0,,,,,1149,16
99884,,TV_SHORT,FINISHED,,,,20.0,15.0,47.0,52.0,1148,21
4419,,ONA,FINISHED,,,,7.0,3.0,54.0,55.0,1147,9
3222,Kiddy Grade: Maelstrom,MOVIE,FINISHED,SUMMER,2007.0,73.0,1.0,95.0,64.0,68.0,1147,6
11411,,OVA,FINISHED,WINTER,1987.0,871.0,1.0,50.0,39.0,38.0,1146,0
2311,Kenya Boy,MOVIE,FINISHED,SPRING,1984.0,842.0,1.0,109.0,43.0,44.0,1146,4
153473,,ONA,FINISHED,,,,48.0,,62.0,76.0,1145,52
139986,,ONA,FINISHED,,,,52.0,8.0,69.0,74.0,1145,35
11569,,MOVIE,FINISHED,FALL,2011.0,114.0,1.0,14.0,61.0,64.0,1144,7
10736,,ONA,FINISHED,SPRING,2011.0,112.0,1.0,1.0,54.0,56.0,1144,6
3913,Ogre Slayer,OVA,FINISHED,FALL,1994.0,944.0,4.0,29.0,62.0,65.0,1144,11
21766,Zegapain ADP,MOVIE,FINISHED,FALL,2016.0,164.0,1.0,120.0,61.0,67.0,1143,11
132424,,SPECIAL,FINISHED,,,,1.0,6.0,58.0,60.0,1142,9
129245,The Magic Chef of Fire and Ice,ONA,FINISHED,,,,52.0,19.0,67.0,73.0,1142,64
5292,Getter Robo Go,TV,FINISHED,WINTER,1991.0,911.0,50.0,20.0,62.0,66.0,1142,8
2262,,OVA,FINISHED,FALL,2000.0,4.0,1.0,55.0,43.0,43.0,1142,4
102628,,SPECIAL,FINISHED,SUMMER,2015.0,153.0,1.0,17.0,57.0,60.0,1141,4
2719,,TV,FINISHED,FALL,2007.0,74.0,25.0,20.0,39.0,39.0,1141,4
141862,Ringing Fate,ONA,FINISHED,,,,12.0,22.0,67.0,75.0,1140,30
13679,Hamtaro Hai!,TV_SHORT,FINISHED,SPRING,2006.0,62.0,77.0,5.0,60.0,63.0,1140,5
5520,,TV_SHORT,FINISHED,SPRING,2007.0,72.0,52.0,10.0,61.0,66.0,1140,9
4854,,OVA,FINISHED,SUMMER,1989.0,893.0,6.0,30.0,57.0,60.0,1140,8
1641,Iron Virgin Jun,OVA,FINISHED,SUMMER,1992.0,923.0,1.0,46.0,39.0,39.0,1140,2
6060,,OVA,FINISHED,FALL,1991.0,914.0,1.0,46.0,49.0,50.0,1139,3
120771,Manly Appetites: Minegishi Loves Otsu,ONA,FINISHED,SPRING,2020.0,202.0,4.0,2.0,57.0,59.0,1138,7
109931,,MOVIE,FINISHED,SPRING,2019.0,192.0,1.0,100.0,66.0,69.0,1138,7
3461,Ellcia,OVA,FINISHED,FALL,1992.0,924.0,4.0,41.0,59.0,62.0,1138,10
2153,,TV,FINISHED,SPRING,2007.0,72.0,13.0,25.0,55.0,58.0,1138,9
133849,,ONA,FINISHED,SPRING,2021.0,212.0,1.0,5.0,68.0,72.0,1137,12
5723,,SPECIAL,FINISHED,FALL,1996.0,964.0,10.0,3.0,54.0,56.0,1137,4
138106,,ONA,FINISHED,SUMMER,2021.0,213.0,14.0,2.0,52.0,55.0,1136,11
126874,,ONA,FINISHED,FALL,2020.0,204.0,5.0,1.0,52.0,53.0,1136,4
97610,Saki: Achiga-hen - Episode of Side-A - Kuro no Tanjoubi,SPECIAL,FINISHED,WINTER,2015.0,151.0,1.0,12.0,60.0,64.0,1136,1
6607,,SPECIAL,FINISHED,SPRING,2009.0,92.0,1.0,3.0,49.0,50.0,1136,0
1736,,OVA,FINISHED,SUMMER,1997.0,973.0,14.0,24.0,64.0,67.0,1135,11
136474,,ONA,FINISHED,SUMMER,2021.0,213.0,29.0,1.0,53.0,56.0,1134,4
112454,Embracing Those Emotions Forever,ONA,FINISHED,,,,1.0,7.0,55.0,56.0,1134,2
10824,,OVA,FINISHED,SUMMER,1995.0,953.0,1.0,29.0,60.0,63.0,1134,14
2717,,TV,FINISHED,FALL,2006.0,64.0,24.0,24.0,60.0,64.0,1133,8
180744,Fate/Grand Order - Memorial Movie 2023 ,SPECIAL,FINISHED,,,,1.0,4.0,81.0,87.0,1131,51
99950,Crazy for It,MOVIE,FINISHED,,,,1.0,4.0,56.0,58.0,1131,16
21232,,TV,FINISHED,FALL,2015.0,154.0,12.0,25.0,53.0,55.0,1131,6
5904,,OVA,FINISHED,WINTER,1994.0,941.0,1.0,30.0,38.0,38.0,1131,5
5023,The Legend of Ninja Kamui,TV,FINISHED,SPRING,1969.0,692.0,26.0,22.0,58.0,64.0,1131,13
102661,Eon Kid,TV,FINISHED,,,,26.0,24.0,63.0,66.0,1130,26
1664,Babel II: Beyond Infinity,TV,FINISHED,FALL,2001.0,14.0,13.0,24.0,58.0,60.0,1130,9
163788,,MOVIE,FINISHED,,,,1.0,97.0,,77.0,1129,5
8248,Armored Trooper Votoms: Case; Irvine,OVA,FINISHED,FALL,2010.0,104.0,1.0,50.0,58.0,60.0,1129,4
4067,,TV,FINISHED,FALL,2000.0,4.0,50.0,23.0,64.0,70.0,1129,14
2881,Silent Service,OVA,FINISHED,WINTER,1995.0,951.0,3.0,30.0,59.0,63.0,1128,8
184624,Genshin Impact: The Song Burning in the Embers,ONA,FINISHED,,,,1.0,7.0,76.0,80.0,1127,27
103813,,ONA,FINISHED,,,,2.0,1.0,52.0,54.0,1127,9
102652,,SPECIAL,FINISHED,SUMMER,2015.0,153.0,1.0,1.0,58.0,59.0,1126,1
166035,,ONA,FINISHED,SUMMER,2015.0,153.0,1.0,5.0,57.0,59.0,1125,15
2573,Lucy-May of the Southern Rainbow,TV,FINISHED,WINTER,1982.0,821.0,50.0,26.0,67.0,72.0,1125,8
2259,,TV,FINISHED,SPRING,2001.0,12.0,51.0,24.0,56.0,60.0,1125,8
734,Kizuna: Much Ado About Nothing,OVA,FINISHED,SPRING,2001.0,12.0,1.0,44.0,56.0,57.0,1125,6
12715,The Hakkenden: Legend of the Dog Warriors Part 2,OVA,FINISHED,FALL,1993.0,934.0,7.0,30.0,63.0,66.0,1124,15
3223,Kiddy Grade: Truth Dawn,MOVIE,FINISHED,FALL,2007.0,74.0,1.0,90.0,65.0,68.0,1124,4
121679,God Troubles Me 2,ONA,FINISHED,,,,12.0,10.0,71.0,75.0,1123,24
1806,,TV,FINISHED,FALL,1997.0,974.0,26.0,23.0,61.0,66.0,1123,10
101926,Monster Strike The Movie: Sora no Kanata,MOVIE,FINISHED,FALL,2018.0,184.0,1.0,97.0,52.0,57.0,1122,5
98085,,OVA,FINISHED,WINTER,2017.0,171.0,1.0,40.0,58.0,62.0,1122,4
102400,Whited Nighttime,ONA,FINISHED,,,,25.0,15.0,52.0,56.0,1121,8
100081,,MOVIE,NOT_YET_RELEASED,,,,1.0,,,,1121,5
2796,,OVA,FINISHED,SUMMER,2001.0,13.0,1.0,29.0,50.0,51.0,1121,10
1393,,OVA,FINISHED,SPRING,1994.0,942.0,8.0,28.0,71.0,75.0,1121,18
152211,,ONA,FINISHED,,,,3.0,17.0,77.0,82.0,1120,35
2362,,TV,FINISHED,SPRING,2001.0,12.0,13.0,24.0,36.0,35.0,1120,0
1228,Sorcerer on the Rocks,OVA,FINISHED,SUMMER,1999.0,993.0,2.0,30.0,56.0,58.0,1120,7
3438,Top Striker,TV,FINISHED,FALL,1991.0,914.0,49.0,24.0,63.0,66.0,1119,9
110641,,SPECIAL,FINISHED,,,,4.0,1.0,56.0,59.0,1118,7
5755,Blue Comet SPT Layzner,OVA,FINISHED,SUMMER,1986.0,863.0,3.0,55.0,68.0,71.0,1117,10
176529,WcDonald's,ONA,FINISHED,WINTER,2024.0,241.0,4.0,1.0,53.0,54.0,1116,5
3915,Time Fighters,TV,FINISHED,FALL,1975.0,754.0,61.0,24.0,53.0,57.0,1114,4
2179,,OVA,FINISHED,SUMMER,1999.0,993.0,2.0,50.0,58.0,60.0,1114,6
2913,The Bush Baby,TV,FINISHED,WINTER,1992.0,921.0,40.0,24.0,66.0,71.0,1113,6
2839,,OVA,FINISHED,SUMMER,1989.0,893.0,2.0,28.0,56.0,58.0,1113,8
197731,,TV,NOT_YET_RELEASED,WINTER,2026.0,261.0,,,,,1112,8
21436,,SPECIAL,FINISHED,SUMMER,2015.0,153.0,1.0,2.0,54.0,56.0,1112,3
187317,,MOVIE,FINISHED,SUMMER,2025.0,253.0,1.0,,,10.0,1111,12
111312,,MOVIE,FINISHED,SUMMER,2020.0,203.0,1.0,104.0,68.0,72.0,1111,13
1904,In a Distant Time OVA 2,OVA,FINISHED,SPRING,2003.0,32.0,3.0,30.0,56.0,60.0,1111,4
5624,Resident Evil 4D Executor,SPECIAL,FINISHED,,,,1.0,20.0,46.0,47.0,1110,8
4475,The Old Crocodile,MOVIE,FINISHED,SPRING,2005.0,52.0,1.0,13.0,57.0,59.0,1110,4
2550,Broken Down Film,MOVIE,FINISHED,SUMMER,1985.0,853.0,1.0,6.0,60.0,62.0,1110,1
108339,,OVA,FINISHED,FALL,2011.0,114.0,2.0,48.0,67.0,71.0,1108,11
21134,,TV,FINISHED,SPRING,2015.0,152.0,39.0,25.0,64.0,68.0,1108,13
16738,Wooser's Hand-to-Mouth Life Special,SPECIAL,FINISHED,SPRING,2013.0,132.0,1.0,5.0,54.0,56.0,1108,2
5250,GOD MAZINGER,TV,FINISHED,SPRING,1984.0,842.0,23.0,24.0,59.0,62.0,1108,10
2008,,MOVIE,FINISHED,SUMMER,1992.0,923.0,1.0,60.0,59.0,62.0,1108,3
1585,,OVA,FINISHED,FALL,1998.0,984.0,2.0,24.0,28.0,27.0,1108,3
126294,Pokémon Mystery Dungeon: Gates to Infinity,ONA,FINISHED,,,,2.0,3.0,57.0,59.0,1107,3
2929,,TV,FINISHED,FALL,2007.0,74.0,14.0,24.0,65.0,69.0,1107,7
2146,Canary,OVA,FINISHED,SPRING,2002.0,22.0,1.0,26.0,38.0,38.0,1107,2
137696,Another Journey to the West,ONA,FINISHED,,,,12.0,19.0,54.0,59.0,1106,15
15547,B-Daman Fireblast,TV_SHORT,FINISHED,FALL,2012.0,124.0,52.0,12.0,59.0,62.0,1106,8
2745,,OVA,FINISHED,SUMMER,1998.0,983.0,3.0,30.0,65.0,69.0,1106,8
155738,,MOVIE,FINISHED,WINTER,2023.0,231.0,1.0,72.0,79.0,84.0,1105,35
7170,,MOVIE,FINISHED,,,,1.0,19.0,56.0,58.0,1105,15
6413,,OVA,FINISHED,SUMMER,1994.0,943.0,1.0,16.0,60.0,62.0,1105,12
2181,Tank S.W.A.T. 01,OVA,FINISHED,SPRING,2006.0,62.0,1.0,30.0,40.0,39.0,1105,4
13067,,SPECIAL,FINISHED,WINTER,2011.0,111.0,7.0,4.0,62.0,68.0,1104,13
105663,,SPECIAL,FINISHED,FALL,2018.0,184.0,1.0,24.0,65.0,68.0,1103,4
3065,,OVA,FINISHED,FALL,1991.0,914.0,3.0,26.0,60.0,63.0,1103,15
106541,,TV,NOT_YET_RELEASED,,,,,,,,1102,11
2228,,TV,FINISHED,FALL,1991.0,914.0,47.0,25.0,69.0,72.0,1102,25
1906,In a Distant Time Movie,MOVIE,FINISHED,SUMMER,2006.0,63.0,1.0,100.0,67.0,71.0,1102,5
115901,,ONA,FINISHED,,,,12.0,,61.0,69.0,1101,13
108041,SD Gundam World Sangoku Soketsuden,ONA,FINISHED,SUMMER,2019.0,193.0,10.0,15.0,46.0,48.0,1101,6
1909,,OVA,FINISHED,FALL,1994.0,944.0,2.0,27.0,51.0,52.0,1101,10
137669,,ONA,NOT_YET_RELEASED,,,,,,,,1100,9
16646,,SPECIAL,FINISHED,SPRING,2010.0,102.0,8.0,1.0,55.0,57.0,1100,6
3054,,TV,FINISHED,SPRING,1975.0,752.0,39.0,23.0,63.0,67.0,1100,9
126289,,MOVIE,FINISHED,,,,1.0,105.0,68.0,75.0,1099,27
106215,,ONA,FINISHED,FALL,2018.0,184.0,1.0,13.0,50.0,51.0,1099,0
6056,SASUKE,TV,FINISHED,FALL,1968.0,684.0,29.0,20.0,63.0,69.0,1097,13
3595,Spirit Warrior,OVA,FINISHED,SPRING,1988.0,882.0,3.0,55.0,51.0,53.0,1097,10
168179,,ONA,NOT_YET_RELEASED,,,,,,,,1096,24
99480,,ONA,FINISHED,FALL,2014.0,144.0,8.0,3.0,52.0,54.0,1096,13
562,Sakura Wars: The New Paris,OVA,FINISHED,FALL,2004.0,44.0,3.0,30.0,62.0,65.0,1096,4
12223,,MOVIE,FINISHED,SPRING,2012.0,122.0,1.0,93.0,61.0,65.0,1094,9
175137,Nights with a Cat Season 3,ONA,FINISHED,FALL,2024.0,244.0,40.0,3.0,69.0,73.0,1093,24
152212,,ONA,FINISHED,,,,3.0,21.0,76.0,81.0,1093,41
3906,,OVA,FINISHED,SUMMER,2007.0,73.0,1.0,46.0,52.0,54.0,1093,3
1024,Knight Hunters OVA,OVA,FINISHED,FALL,1999.0,994.0,2.0,30.0,59.0,62.0,1093,9
956,Dino Mech Gaiking,TV,FINISHED,SPRING,1976.0,762.0,44.0,23.0,65.0,69.0,1093,19
152213,,ONA,FINISHED,,,,3.0,21.0,77.0,82.0,1092,40
138522,Thunderbolt Fantasy Sword Seekers 4,TV,FINISHED,FALL,2024.0,244.0,12.0,24.0,71.0,77.0,1092,24
3003,,SPECIAL,FINISHED,FALL,2007.0,74.0,1.0,24.0,60.0,62.0,1092,4
166510,Monster But Wild 2,ONA,FINISHED,,,,16.0,15.0,64.0,70.0,1091,23
