anime_id,genre
125261,Drama
125261,Slice of Life
125261,Sports
656,Comedy
656,Drama
656,Romance
656,Supernatural
159926,Action
159926,Adventure
159926,Comedy
159926,Ecchi
159926,Fantasy
618,Adventure
618,Horror
618,Supernatural
101478,Drama
101478,Slice of Life
101478,Supernatural
2076,Mystery
499,Action
499,Adventure
499,Horror
499,Romance
499,Supernatural
12695,Romance
13335,Action
13335,Drama
13335,Supernatural
4550,Comedy
4550,Slice of Life
132420,Action
132420,Sports
21666,Comedy
138452,Drama
138452,Sports
97853,Action
97853,Mecha
97853,Sci-Fi
7805,Comedy
7805,Romance
8115,Adventure
8115,Fantasy
8115,Sci-Fi
99,Comedy
99,Drama
99,Fantasy
10716,Action
10716,Sci-Fi
10716,Supernatural
8302,Ecchi
146543,Action
146543,Fantasy
2355,Action
2355,Fantasy
2355,Horror
2355,Sci-Fi
2355,Supernatural
6291,Action
6291,Adventure
6291,Mecha
131878,Action
131878,Comedy
131878,Mecha
131878,Sci-Fi
102093,Sports
18429,Action
18429,Comedy
18429,Mystery
2490,Comedy
2490,Fantasy
2490,Sports
2451,Action
2451,Adventure
2451,Sci-Fi
10172,Action
10172,Comedy
10172,Ecchi
12053,Action
12053,Psychological
12053,Sci-Fi
17637,Comedy
17637,Slice of Life
11005,Ecchi
11005,Supernatural
2724,Action
2724,Adventure
2724,Mecha
2724,Music
2724,Sci-Fi
10191,Comedy
10191,Sci-Fi
14237,Action
14237,Comedy
14237,Mecha
14237,Sci-Fi
14237,Slice of Life
137309,Action
137309,Adventure
137309,Fantasy
137309,Horror
137309,Mystery
137309,Sci-Fi
177687,Drama
177687,Sports
16149,Comedy
16149,Romance
16149,Sports
285,Action
285,Adventure
285,Drama
285,Mecha
285,Sci-Fi
3549,Action
3549,Adventure
20682,Comedy
20682,Slice of Life
1351,Action
1351,Adventure
1351,Sci-Fi
872,Adventure
872,Comedy
872,Fantasy
1538,Action
1538,Comedy
1538,Drama
173263,Drama
173263,Psychological
173263,Sports
13267,Comedy
13267,Slice of Life
12665,Comedy
170068,Comedy
170068,Fantasy
212,Action
212,Adventure
212,Comedy
212,Mecha
212,Sci-Fi
111145,Comedy
111145,Drama
3914,Fantasy
3914,Romance
9213,Drama
9213,Music
9213,Sci-Fi
9213,Slice of Life
129759,Action
129759,Adventure
129759,Sci-Fi
396,Action
396,Romance
396,Sci-Fi
20726,Comedy
20726,Sci-Fi
3323,Action
3323,Drama
3323,Ecchi
3323,Sci-Fi
3323,Supernatural
20486,Adventure
20486,Fantasy
20486,Sci-Fi
20035,Action
20035,Sci-Fi
1218,Comedy
1218,Drama
1218,Ecchi
1218,Romance
12017,Action
12017,Comedy
12017,Mystery
1921,Comedy
1921,Drama
1921,Romance
1921,Sci-Fi
21304,Action
21304,Fantasy
21687,Action
21687,Comedy
21687,Fantasy
21136,Comedy
21136,Sports
763,Action
763,Adventure
763,Comedy
763,Mecha
763,Sci-Fi
11917,Comedy
11917,Drama
11917,Sports
21414,Action
21414,Comedy
21414,Sports
130706,Adventure
130706,Fantasy
130706,Horror
130706,Supernatural
107352,Romance
104158,Action
104158,Drama
104158,Mystery
104158,Psychological
472,Drama
472,Romance
472,Slice of Life
16241,Comedy
16241,Supernatural
98186,Comedy
98186,Fantasy
882,Action
882,Adventure
882,Comedy
150078,Action
150078,Adventure
150078,Comedy
150078,Fantasy
10448,Drama
10448,Sci-Fi
132467,Comedy
167984,Comedy
167984,Slice of Life
106894,Action
106894,Adventure
106894,Drama
106894,Romance
21122,Comedy
21122,Romance
5702,Adventure
5702,Fantasy
230,Action
230,Adventure
230,Comedy
136303,Action
136303,Ecchi
136303,Supernatural
13859,Comedy
13859,Sci-Fi
175868,Action
175868,Fantasy
2043,Action
2043,Adventure
2043,Comedy
2043,Mystery
2043,Romance
187892,Action
187892,Sci-Fi
187892,Supernatural
187892,Thriller
10470,Action
10470,Fantasy
10470,Supernatural
99672,Drama
99672,Sports
20512,Music
20512,Slice of Life
165056,Drama
2950,Slice of Life
21001,Action
21001,Fantasy
21001,Mahou Shoujo
5310,Action
5310,Mecha
5310,Music
5310,Romance
5310,Sci-Fi
476,Drama
476,Romance
476,Sports
476,Supernatural
990,Comedy
990,Drama
990,Fantasy
990,Romance
21461,Action
21461,Adventure
21461,Mystery
21461,Sci-Fi
87498,Action
87498,Adventure
87498,Comedy
87498,Drama
87498,Supernatural
21609,Romance
5041,Action
5041,Adventure
5041,Fantasy
20610,Adventure
20610,Ecchi
20610,Fantasy
200637,Comedy
200637,Ecchi
200637,Romance
104372,Romance
104372,Slice of Life
2488,Adventure
2488,Fantasy
165523,Action
165523,Adventure
165523,Fantasy
14941,Drama
14941,Music
14941,Sci-Fi
20764,Action
20764,Drama
20764,Sci-Fi
98310,Music
20650,Action
20650,Sci-Fi
1426,Adventure
1426,Comedy
2356,Action
2356,Fantasy
2356,Horror
2356,Supernatural
192,Adventure
192,Comedy
192,Romance
3656,Action
3656,Supernatural
130997,Action
130997,Adventure
130997,Drama
130997,Fantasy
20630,Action
20630,Horror
20630,Sci-Fi
12449,Ecchi
107342,Comedy
107342,Drama
21246,Comedy
21246,Slice of Life
21246,Supernatural
194829,Action
194829,Adventure
194829,Comedy
194829,Fantasy
206,Action
206,Adventure
206,Drama
206,Fantasy
206,Romance
108356,Action
108356,Adventure
108356,Fantasy
108356,Supernatural
124756,Action
124756,Adventure
124756,Comedy
181,Action
181,Comedy
181,Mecha
181,Romance
181,Sci-Fi
21225,Horror
21225,Mystery
21225,Supernatural
21225,Thriller
17643,Comedy
17643,Drama
17643,Romance
17643,Slice of Life
20598,Comedy
20598,Romance
20598,Supernatural
19581,Action
19581,Fantasy
19581,Sci-Fi
20782,Comedy
561,Adventure
561,Mecha
561,Sci-Fi
2213,Drama
142481,Comedy
142481,Drama
142481,Sports
7596,Comedy
7596,Sci-Fi
1238,Adventure
1238,Comedy
1238,Fantasy
782,Drama
782,Mecha
782,Psychological
782,Supernatural
150930,Comedy
150930,Romance
21707,Mecha
21707,Sci-Fi
553,Drama
553,Fantasy
553,Horror
117085,Action
117085,Adventure
117085,Fantasy
1543,Comedy
1543,Romance
1543,Sci-Fi
691,Action
691,Comedy
691,Drama
691,Sports
3464,Comedy
3464,Ecchi
3464,Romance
3464,Sci-Fi
5521,Action
5521,Comedy
5521,Romance
1048,Action
1048,Horror
1048,Supernatural
117197,Action
117197,Comedy
117197,Drama
109964,Comedy
109964,Slice of Life
20573,Comedy
20573,Ecchi
20573,Romance
20573,Supernatural
101337,Action
101337,Music
140700,Slice of Life
140700,Sports
6361,Drama
6361,Music
98999,Action
98999,Fantasy
98999,Sci-Fi
10189,Action
10189,Adventure
4415,Adventure
4415,Fantasy
1362,Action
1299,Action
1299,Adventure
1299,Drama
1299,Mecha
191788,Sports
10834,Comedy
10834,Romance
10834,Slice of Life
1629,Action
1629,Drama
1629,Horror
1629,Psychological
1629,Supernatural
104371,Drama
104371,Romance
104371,Slice of Life
157765,Music
5978,Comedy
5978,Supernatural
162291,Action
162291,Adventure
162291,Comedy
162291,Fantasy
341,Comedy
341,Drama
341,Mystery
13405,Comedy
13405,Psychological
11769,Comedy
11769,Ecchi
98704,Comedy
98704,Sports
20490,Comedy
20490,Slice of Life
311,Drama
311,Sports
10928,Comedy
10928,Romance
3791,Action
3791,Comedy
3791,Ecchi
3791,Sports
12321,Adventure
12321,Comedy
12321,Slice of Life
7739,Comedy
7739,Ecchi
7739,Supernatural
20423,Fantasy
20423,Mystery
2800,Drama
2800,Slice of Life
860,Action
860,Comedy
860,Fantasy
110028,Action
110028,Comedy
110028,Mystery
110028,Supernatural
21787,Action
21787,Sci-Fi
186003,Drama
186003,Slice of Life
108598,Drama
108598,Sci-Fi
108598,Sports
5163,Comedy
5163,Ecchi
5163,Slice of Life
20683,Action
20683,Adventure
20683,Fantasy
97890,Horror
97890,Supernatural
113653,Action
113653,Drama
113653,Mystery
995,Action
995,Comedy
995,Sports
1678,Action
1678,Adventure
1678,Mecha
1678,Sci-Fi
579,Comedy
579,Ecchi
579,Sci-Fi
5973,Comedy
5973,Ecchi
5973,Sci-Fi
863,Comedy
863,Drama
863,Ecchi
2520,Action
2520,Adventure
21252,Adventure
21252,Sci-Fi
99639,Adventure
99639,Sci-Fi
9332,Action
9332,Adventure
9332,Fantasy
9332,Sci-Fi
2449,Action
2449,Mecha
2449,Mystery
2449,Psychological
2449,Sci-Fi
5774,Comedy
5774,Drama
5774,Romance
102631,Action
102631,Adventure
102631,Comedy
102631,Supernatural
104286,Comedy
104286,Slice of Life
127721,Drama
127721,Music
127721,Psychological
182578,Action
182578,Comedy
182578,Romance
383,Comedy
383,Sci-Fi
21336,Comedy
21336,Ecchi
21336,Romance
21336,Sports
978,Action
978,Adventure
978,Horror
978,Mecha
978,Sci-Fi
195201,Action
195201,Adventure
195201,Drama
195201,Supernatural
108358,Action
108358,Sci-Fi
98520,Action
98520,Comedy
98520,Drama
98520,Fantasy
98520,Slice of Life
191832,Drama
191832,Mystery
191832,Supernatural
191832,Thriller
101999,Comedy
101999,Sports
184072,Comedy
184072,Slice of Life
10302,Action
10302,Comedy
10302,Fantasy
229,Comedy
101379,Action
101379,Adventure
101379,Sci-Fi
12281,Action
12281,Comedy
12281,Mecha
2832,Adventure
2832,Comedy
2832,Drama
2832,Fantasy
124032,Action
124032,Drama
124032,Fantasy
124032,Sci-Fi
273,Drama
273,Slice of Life
273,Supernatural
108978,Action
108978,Adventure
108978,Drama
108978,Fantasy
108978,Supernatural
2602,Comedy
2602,Ecchi
2602,Sports
21802,Comedy
21802,Romance
21802,Slice of Life
99054,Ecchi
99054,Slice of Life
187921,Action
187921,Drama
187921,Fantasy
187921,Supernatural
1888,Comedy
1888,Slice of Life
189275,Drama
189275,Psychological
189275,Sports
4903,Comedy
4903,Ecchi
4903,Romance
117067,Slice of Life
3326,Drama
3326,Psychological
5957,Comedy
156896,Music
156896,Slice of Life
8475,Action
8475,Drama
8475,Horror
1192,Horror
1192,Psychological
1192,Supernatural
106896,Action
106896,Fantasy
106896,Supernatural
119321,Fantasy
3653,Action
3653,Mecha
3653,Sci-Fi
596,Comedy
596,Ecchi
596,Romance
2618,Adventure
2618,Drama
2618,Mystery
20928,Action
20928,Adventure
20928,Fantasy
20928,Sci-Fi
886,Comedy
886,Ecchi
886,Romance
886,Slice of Life
886,Supernatural
3359,Action
3359,Fantasy
3359,Supernatural
187267,Drama
187267,Mystery
187267,Psychological
187267,Slice of Life
3673,Action
3673,Adventure
3673,Mystery
21301,Comedy
21301,Sports
3931,Action
3931,Sports
117556,Fantasy
117556,Sci-Fi
117556,Slice of Life
9441,Slice of Life
2263,Adventure
2263,Comedy
2263,Sci-Fi
21250,Comedy
21250,Music
15439,Fantasy
15439,Romance
124131,Drama
124131,Psychological
124131,Sci-Fi
19799,Action
19799,Comedy
19799,Mecha
1301,Adventure
1301,Drama
1301,Mecha
1301,Sci-Fi
177271,Drama
177271,Romance
177271,Slice of Life
177271,Supernatural
21357,Comedy
21357,Romance
21357,Supernatural
5178,Action
5178,Supernatural
1237,Adventure
1237,Comedy
1237,Fantasy
185773,Fantasy
101920,Action
101920,Adventure
101920,Fantasy
101920,Romance
20679,Comedy
3165,Comedy
3165,Slice of Life
253,Comedy
139586,Action
139586,Comedy
87505,Action
87505,Adventure
87505,Fantasy
351,Comedy
351,Drama
351,Fantasy
351,Mahou Shoujo
351,Slice of Life
3456,Romance
152207,Comedy
152207,Slice of Life
102836,Sports
526,Drama
526,Romance
526,Sci-Fi
102839,Sports
21260,Comedy
21260,Drama
21260,Music
21260,Romance
100852,Comedy
100852,Fantasy
100852,Supernatural
417,Action
417,Fantasy
1563,Adventure
1563,Drama
1563,Fantasy
1563,Mahou Shoujo
1563,Mecha
1563,Romance
4772,Comedy
4772,Fantasy
4772,Sci-Fi
4772,Slice of Life
97667,Comedy
97667,Slice of Life
2112,Sports
419,Action
419,Adventure
419,Comedy
419,Fantasy
7222,Action
7222,Mecha
7222,Music
7222,Romance
7222,Sci-Fi
1471,Comedy
1471,Mystery
14073,Comedy
14073,Ecchi
182483,Comedy
182483,Fantasy
182483,Romance
156001,Comedy
156001,Fantasy
123769,Action
123769,Comedy
123769,Ecchi
123769,Romance
123769,Supernatural
1661,Action
1661,Adventure
1661,Ecchi
1661,Mahou Shoujo
1661,Sci-Fi
100537,Action
100537,Supernatural
1356,Action
1356,Drama
152302,Sports
126905,Action
126905,Comedy
126905,Fantasy
126905,Mahou Shoujo
177699,Sci-Fi
21277,Action
21277,Fantasy
21277,Supernatural
3654,Comedy
3654,Ecchi
3654,Fantasy
3654,Romance
3654,Supernatural
670,Drama
670,Romance
670,Slice of Life
192002,Drama
192002,Romance
192002,Sci-Fi
98576,Mystery
98576,Psychological
98576,Sci-Fi
98576,Supernatural
3371,Action
3371,Sci-Fi
15731,Comedy
15731,Slice of Life
102499,Comedy
192507,Romance
192507,Slice of Life
2161,Action
2161,Mystery
1350,Action
1350,Mecha
1350,Sci-Fi
120851,Comedy
120851,Slice of Life
108626,Action
108626,Sci-Fi
7762,Comedy
7762,Supernatural
3033,Action
3033,Adventure
3033,Comedy
3033,Sci-Fi
107743,Action
107743,Comedy
107743,Drama
107743,Fantasy
107743,Romance
4195,Comedy
4195,Ecchi
14835,Music
14835,Slice of Life
98238,Romance
98238,Slice of Life
2828,Adventure
2828,Drama
2828,Slice of Life
182158,Comedy
182158,Drama
182158,Romance
2020,Adventure
2020,Comedy
2020,Fantasy
1055,Action
1055,Mecha
1055,Sci-Fi
171400,Comedy
171400,Fantasy
171400,Romance
171400,Slice of Life
104749,Drama
104749,Romance
104749,Supernatural
181078,Action
181078,Adventure
181078,Fantasy
104080,Comedy
104080,Fantasy
104080,Romance
104080,Slice of Life
1488,Action
1488,Adventure
1488,Drama
1488,Romance
8101,Comedy
8101,Ecchi
407,Comedy
407,Drama
407,Mystery
2489,Fantasy
2489,Mahou Shoujo
971,Action
971,Adventure
971,Mecha
971,Sci-Fi
110287,Comedy
110287,Slice of Life
107313,Action
107313,Adventure
107313,Comedy
9890,Comedy
9890,Drama
9890,Sports
9202,Action
9202,Ecchi
9202,Supernatural
2367,Comedy
2367,Ecchi
2367,Mahou Shoujo
21338,Action
21338,Ecchi
1205,Adventure
1205,Fantasy
106750,Action
106750,Drama
106750,Ecchi
106750,Horror
106750,Mystery
106750,Thriller
112325,Fantasy
883,Action
883,Comedy
883,Supernatural
483,Action
483,Drama
483,Sci-Fi
180228,Comedy
180228,Romance
180228,Slice of Life
3363,Action
3363,Mystery
3363,Sci-Fi
841,Comedy
841,Ecchi
841,Slice of Life
3446,Action
3446,Horror
3446,Sci-Fi
564,Comedy
564,Mahou Shoujo
564,Sci-Fi
13349,Comedy
13349,Romance
136150,Adventure
136150,Fantasy
21730,Action
21730,Drama
21730,Sci-Fi
100785,Adventure
100785,Mystery
51,Action
51,Drama
51,Romance
51,Supernatural
21513,Comedy
21513,Sports
111500,Action
111500,Adventure
111500,Mecha
111500,Sci-Fi
111500,Supernatural
21506,Action
21506,Fantasy
21506,Mahou Shoujo
21506,Slice of Life
807,Adventure
807,Fantasy
304,Drama
304,Romance
304,Supernatural
123752,Action
123752,Adventure
123752,Drama
19841,Comedy
19841,Slice of Life
108267,Action
108267,Comedy
108267,Ecchi
108267,Supernatural
100814,Action
100814,Adventure
100814,Ecchi
100814,Mahou Shoujo
100814,Sci-Fi
6546,Ecchi
6546,Romance
1151,Action
1151,Comedy
1151,Sci-Fi
9581,Comedy
9581,Ecchi
98978,Horror
98978,Supernatural
819,Drama
819,Romance
819,Slice of Life
573,Action
573,Adventure
573,Comedy
573,Drama
573,Mecha
107,Adventure
107,Comedy
107,Fantasy
107,Sci-Fi
185515,Comedy
185515,Ecchi
185515,Romance
185515,Slice of Life
916,Action
916,Comedy
916,Horror
916,Mystery
916,Supernatural
20763,Action
20763,Sci-Fi
185756,Adventure
185756,Fantasy
183127,Comedy
183127,Music
99637,Adventure
99637,Comedy
99637,Romance
1072,Action
1072,Fantasy
1072,Horror
1072,Mecha
1072,Music
1072,Sci-Fi
21569,Supernatural
21569,Thriller
115186,Comedy
115186,Fantasy
115186,Slice of Life
115186,Sports
132232,Drama
132232,Mystery
132232,Psychological
132232,Supernatural
112033,Action
112033,Drama
112033,Sci-Fi
9120,Action
9120,Comedy
9120,Supernatural
3616,Action
3616,Comedy
3616,Ecchi
615,Comedy
615,Mahou Shoujo
615,Sci-Fi
10153,Action
10153,Drama
10153,Mahou Shoujo
10153,Sci-Fi
1525,Action
1525,Adventure
1525,Comedy
1525,Fantasy
1270,Action
1270,Adventure
1270,Mecha
1270,Sci-Fi
147216,Music
147216,Slice of Life
1516,Comedy
1516,Drama
1516,Music
1516,Romance
15933,Action
15933,Comedy
15933,Fantasy
15933,Mystery
1007,Comedy
1007,Romance
7651,Drama
7651,Psychological
101085,Action
6896,Comedy
169559,Drama
169559,Mecha
169559,Sci-Fi
120343,Comedy
120343,Fantasy
120343,Supernatural
16636,Comedy
97962,Drama
1760,Action
1760,Adventure
1760,Drama
448,Adventure
448,Drama
448,Romance
448,Supernatural
108714,Drama
108714,Mystery
15633,Action
15633,Comedy
15633,Supernatural
14827,Drama
14827,Ecchi
14827,Romance
15651,Action
1078,Comedy
1929,Action
1929,Adventure
1929,Comedy
1929,Fantasy
1929,Mahou Shoujo
187942,Comedy
187942,Romance
6280,Action
6280,Fantasy
98868,Comedy
98868,Slice of Life
13629,Drama
13629,Music
13629,Romance
13629,Slice of Life
5772,Comedy
5772,Ecchi
5772,Romance
8687,Adventure
8687,Comedy
8687,Sci-Fi
4130,Comedy
4130,Slice of Life
20750,Ecchi
1531,Comedy
1531,Ecchi
1531,Fantasy
1531,Romance
1531,Supernatural
178312,Fantasy
20681,Comedy
20681,Ecchi
20681,Romance
4028,Adventure
4028,Comedy
4028,Fantasy
105857,Adventure
105857,Fantasy
105857,Mahou Shoujo
105857,Sci-Fi
10196,Ecchi
15617,Fantasy
21854,Comedy
21854,Slice of Life
4811,Comedy
4811,Slice of Life
20684,Comedy
20684,Romance
122575,Adventure
122575,Comedy
122575,Fantasy
8728,Supernatural
15883,Action
15883,Fantasy
15883,Sci-Fi
132526,Action
132526,Sci-Fi
108548,Comedy
108548,Slice of Life
1810,Drama
1810,Romance
388,Drama
388,Sports
4021,Comedy
14575,Comedy
14575,Slice of Life
123901,Comedy
10469,Comedy
2752,Action
2752,Comedy
2752,Sports
20950,Music
112177,Comedy
112177,Drama
509,Comedy
509,Drama
509,Romance
509,Slice of Life
4760,Ecchi
2424,Adventure
2424,Comedy
2424,Drama
2424,Mahou Shoujo
2424,Romance
1728,Comedy
1728,Slice of Life
1468,Action
1468,Sci-Fi
5684,Action
5684,Comedy
5684,Fantasy
5684,Mahou Shoujo
3375,Comedy
3375,Drama
3375,Romance
99230,Comedy
99230,Slice of Life
277,Comedy
277,Drama
277,Ecchi
277,Romance
277,Sci-Fi
98604,Adventure
98604,Comedy
98604,Mystery
97858,Action
97858,Drama
97858,Fantasy
97858,Mahou Shoujo
97858,Slice of Life
21648,Comedy
21648,Music
1932,Action
1932,Comedy
1932,Fantasy
1932,Mahou Shoujo
1932,Romance
4094,Action
4094,Adventure
104437,Action
104437,Fantasy
6129,Drama
6129,Fantasy
6129,Mahou Shoujo
6129,Romance
6129,Supernatural
178005,Comedy
178005,Romance
138379,Drama
138379,Sports
4188,Action
4188,Adventure
4188,Comedy
4188,Ecchi
4188,Romance
21293,Comedy
21293,Mahou Shoujo
21293,Slice of Life
157883,Action
157883,Fantasy
157883,Mahou Shoujo
2562,Drama
2562,Mystery
2562,Thriller
10444,Action
10444,Adventure
10444,Comedy
10444,Fantasy
10444,Sci-Fi
21896,Comedy
21896,Sports
175422,Comedy
175422,Romance
175422,Supernatural
98847,Music
98847,Slice of Life
132283,Fantasy
2595,Drama
2595,Ecchi
2595,Romance
113470,Comedy
113470,Music
144676,Comedy
1163,Adventure
1163,Horror
1163,Mecha
9598,Comedy
9598,Sci-Fi
101098,Action
101098,Comedy
101098,Fantasy
4053,Comedy
4053,Sports
101499,Action
101499,Comedy
1103,Comedy
1103,Ecchi
1103,Mecha
1103,Romance
1103,Sci-Fi
168537,Action
168537,Adventure
168537,Fantasy
4483,Drama
4483,Romance
4483,Slice of Life
4483,Supernatural
145608,Slice of Life
145608,Sports
135939,Comedy
135939,Slice of Life
111305,Comedy
111305,Drama
111305,Romance
20731,Comedy
20731,Romance
138345,Action
138345,Music
138345,Sci-Fi
166457,Adventure
166457,Fantasy
101816,Comedy
101816,Sports
110640,Action
110640,Adventure
110640,Fantasy
21298,Sports
11161,Romance
21492,Comedy
21492,Ecchi
21492,Romance
122585,Action
122585,Drama
122585,Fantasy
110881,Comedy
110881,Fantasy
110881,Slice of Life
2683,Action
2683,Drama
2683,Fantasy
2683,Horror
2683,Mystery
13377,Comedy
1980,Action
1980,Comedy
1980,Mecha
1980,Sci-Fi
3121,Comedy
3121,Ecchi
1826,Adventure
1826,Fantasy
114959,Adventure
114959,Comedy
114959,Ecchi
114959,Fantasy
114959,Romance
719,Action
719,Drama
719,Romance
719,Sci-Fi
112302,Comedy
112302,Drama
112302,Sports
102346,Action
102346,Supernatural
146503,Comedy
146503,Fantasy
998,Action
998,Adventure
998,Comedy
998,Drama
998,Mystery
19257,Comedy
19257,Slice of Life
164226,Fantasy
164226,Romance
929,Adventure
929,Fantasy
929,Mecha
929,Sci-Fi
147463,Supernatural
110318,Comedy
110318,Fantasy
5306,Action
5306,Adventure
5306,Fantasy
8986,Action
8986,Horror
8986,Mystery
8986,Supernatural
1045,Adventure
1045,Comedy
1045,Ecchi
1045,Fantasy
171109,Drama
171109,Supernatural
13863,Action
13863,Drama
13863,Mystery
13863,Sci-Fi
13863,Thriller
180825,Drama
180825,Mahou Shoujo
180825,Music
180825,Supernatural
137612,Action
137612,Adventure
137612,Mystery
137612,Sci-Fi
148316,Action
148316,Sports
20765,Slice of Life
1747,Action
1747,Adventure
1747,Sci-Fi
110613,Comedy
110613,Slice of Life
1793,Action
1793,Adventure
1793,Drama
1793,Mecha
1793,Mystery
1793,Psychological
1793,Sci-Fi
137247,Fantasy
21381,Comedy
21381,Slice of Life
6392,Ecchi
6392,Sports
1694,Action
1694,Comedy
1694,Mecha
1694,Romance
1694,Sci-Fi
114441,Ecchi
114441,Horror
114441,Romance
114441,Slice of Life
114441,Supernatural
21413,Action
21413,Ecchi
21413,Fantasy
8481,Comedy
8481,Drama
8481,Mystery
8481,Psychological
8481,Romance
20649,Action
20649,Comedy
20649,Fantasy
20649,Music
125,Comedy
125,Romance
17681,Comedy
17681,Fantasy
9934,Comedy
9934,Slice of Life
9934,Supernatural
98059,Comedy
98059,Fantasy
98059,Mahou Shoujo
98059,Slice of Life
15813,Adventure
15813,Fantasy
335,Comedy
335,Mystery
335,Supernatural
300,Action
300,Fantasy
300,Horror
300,Romance
199793,Comedy
199793,Drama
199793,Fantasy
199793,Romance
199793,Slice of Life
199793,Supernatural
100729,Comedy
97910,Sports
1570,Comedy
1570,Romance
134761,Action
134761,Drama
134761,Mecha
134761,Romance
134761,Sci-Fi
10687,Action
10687,Adventure
10687,Fantasy
10687,Sci-Fi
497,Adventure
497,Ecchi
497,Fantasy
497,Mystery
112748,Action
112748,Fantasy
112748,Mahou Shoujo
151300,Adventure
151300,Fantasy
151300,Romance
1532,Comedy
1532,Drama
1532,Romance
1532,Slice of Life
2891,Fantasy
196187,Comedy
196187,Romance
196187,Slice of Life
98289,Action
98289,Sci-Fi
98289,Sports
10109,Comedy
10109,Ecchi
10109,Sports
12505,Action
12505,Comedy
12505,Ecchi
12505,Supernatural
3088,Fantasy
3088,Romance
3088,Slice of Life
100562,Comedy
100562,Mystery
100562,Slice of Life
100562,Supernatural
130392,Comedy
130392,Slice of Life
21054,Comedy
21054,Slice of Life
102598,Adventure
102598,Comedy
102598,Romance
102598,Supernatural
3665,Drama
3665,Sci-Fi
125351,Comedy
5307,Adventure
5307,Comedy
5307,Mecha
5307,Sci-Fi
141881,Comedy
141881,Fantasy
2042,Action
2042,Drama
2042,Fantasy
2042,Mecha
2042,Sci-Fi
150103,Adventure
150103,Comedy
150103,Sci-Fi
126,Comedy
126,Drama
126,Romance
10257,Drama
10257,Music
10257,Romance
10257,Sports
2964,Drama
2964,Sci-Fi
17080,Drama
17080,Mecha
17080,Sci-Fi
98566,Comedy
98566,Sports
5116,Romance
5116,Slice of Life
1567,Adventure
1567,Fantasy
1567,Mahou Shoujo
1567,Romance
3135,Action
3135,Adventure
3135,Fantasy
3135,Mecha
3135,Sci-Fi
688,Drama
688,Fantasy
688,Mahou Shoujo
688,Psychological
105246,Comedy
105246,Music
105246,Mystery
105246,Slice of Life
6984,Comedy
6984,Slice of Life
7705,Comedy
7705,Drama
7705,Romance
7705,Slice of Life
1384,Action
1384,Drama
1384,Horror
1384,Psychological
1384,Supernatural
1066,Comedy
620,Drama
620,Fantasy
620,Horror
620,Mystery
140842,Comedy
140842,Slice of Life
870,Comedy
870,Fantasy
444,Drama
444,Romance
157692,Action
157692,Adventure
157692,Drama
157692,Fantasy
20685,Action
20685,Mecha
1859,Action
1859,Sports
6979,Adventure
6979,Fantasy
5713,Comedy
5713,Slice of Life
8190,Comedy
8190,Music
8190,Romance
538,Comedy
538,Romance
538,Sci-Fi
10431,Comedy
5141,Comedy
5141,Slice of Life
5141,Sports
197620,Action
197620,Adventure
197620,Fantasy
197620,Supernatural
2253,Action
2253,Drama
2253,Mecha
2253,Sci-Fi
291,Comedy
291,Drama
291,Romance
291,Supernatural
11385,Action
11385,Adventure
11385,Comedy
11385,Fantasy
11385,Sci-Fi
102875,Comedy
352,Comedy
352,Drama
352,Fantasy
352,Mahou Shoujo
352,Slice of Life
2623,Drama
2623,Slice of Life
21069,Music
21069,Slice of Life
299,Mystery
299,Sci-Fi
113,Action
113,Mecha
113,Romance
113,Sci-Fi
1657,Adventure
1657,Fantasy
21288,Action
21288,Comedy
21288,Fantasy
21288,Sci-Fi
837,Comedy
837,Ecchi
837,Romance
97860,Action
97860,Drama
97860,Fantasy
97860,Mahou Shoujo
97860,Slice of Life
963,Drama
963,Ecchi
963,Romance
963,Slice of Life
152,Action
152,Sci-Fi
1346,Action
1346,Adventure
1346,Horror
1346,Mecha
1346,Mystery
1346,Psychological
1346,Sci-Fi
1346,Thriller
495,Adventure
495,Comedy
495,Ecchi
495,Fantasy
21274,Psychological
102349,Action
102349,Supernatural
21505,Action
21505,Horror
21505,Mystery
21505,Supernatural
222,Action
222,Adventure
222,Comedy
222,Mystery
222,Sci-Fi
21387,Action
21387,Ecchi
21387,Fantasy
101743,Horror
101743,Supernatural
29,Action
29,Sci-Fi
10671,Comedy
10671,Slice of Life
6927,Action
6927,Comedy
6927,Mystery
6927,Romance
6927,Sci-Fi
6927,Thriller
99624,Comedy
107264,Action
107264,Comedy
107264,Fantasy
10999,Sports
10999,Supernatural
2012,Adventure
2012,Comedy
2012,Horror
2012,Romance
142219,Action
142219,Drama
142219,Mystery
156841,Drama
156841,Mystery
110464,Action
110464,Comedy
110464,Drama
110464,Fantasy
21894,Mecha
21894,Sci-Fi
20695,Action
20695,Comedy
20695,Fantasy
16436,Comedy
16436,Ecchi
16436,Fantasy
610,Comedy
610,Drama
610,Ecchi
610,Supernatural
1555,Comedy
1555,Romance
17677,Action
17677,Drama
17677,Fantasy
17677,Romance
17677,Sci-Fi
20734,Fantasy
99547,Action
99547,Drama
99547,Mecha
99547,Sci-Fi
178,Comedy
178,Romance
178,Supernatural
176370,Comedy
176370,Fantasy
3956,Comedy
1472,Comedy
1472,Mystery
125838,Fantasy
589,Action
589,Adventure
589,Drama
102000,Horror
102000,Mystery
102000,Supernatural
548,Action
548,Drama
548,Romance
